session_id,search_index,session_start_timestamp,session_start_date,group,results,num_clicks,first_click
331dca951b42bd8b,1,20160301095616,2016-03-01T09:56:16Z,a,0,0,NA
3321b37498cb1631,1,20160303071727,2016-03-03T07:17:27Z,b,1,0,NA
332204dfcbcf103a,1,20160302121809,2016-03-02T12:18:09Z,b,3,0,NA
333376dabebce23c,1,20160307213742,2016-03-07T21:37:42Z,b,20,0,NA
333968b3ddb1342b,1,20160307181308,2016-03-07T18:13:08Z,b,20,0,NA
334648a82d9f0d03,1,20160306133445,2016-03-06T13:34:45Z,b,20,0,NA
33564f8525a0d6fb,1,20160304231328,2016-03-04T23:13:28Z,a,20,0,NA
3356a3cd909eb441,1,20160308090514,2016-03-08T09:05:14Z,b,20,0,NA
336e0b3f3cd12b5d,1,20160307195721,2016-03-07T19:57:21Z,a,20,0,NA
3375cea74bfa6561,1,20160304142940,2016-03-04T14:29:40Z,b,20,0,NA
338eacf0d4a48997,1,20160303111009,2016-03-03T11:10:09Z,b,1,0,NA
339c41e1d0bfcf69,1,20160304114017,2016-03-04T11:40:17Z,b,0,0,NA
339f408fa124874f,1,20160301060139,2016-03-01T06:01:39Z,a,20,0,NA
33a70a625f7224c6,1,20160303182713,2016-03-03T18:27:13Z,a,20,0,NA
33c1aee393ad10c8,1,20160303143405,2016-03-03T14:34:05Z,a,2,0,NA
33c1aee393ad10c8,2,20160303143459,2016-03-03T14:34:59Z,a,13,0,NA
33c1aee393ad10c8,3,20160303144459,2016-03-03T14:44:59Z,a,9,0,NA
33c1aee393ad10c8,4,20160303144633,2016-03-03T14:46:33Z,a,9,0,NA
33d84438f3f9fdbf,1,20160308070128,2016-03-08T07:01:28Z,a,20,0,NA
33f9ea96ade2fe3d,1,20160306084634,2016-03-06T08:46:34Z,b,20,0,NA
3418042f81cd7142,1,20160304090352,2016-03-04T09:03:52Z,b,4,0,NA
341f3ea61e3848de,1,20160301161907,2016-03-01T16:19:07Z,b,20,0,NA
3427c7027cafc0b9,1,20160304082549,2016-03-04T08:25:49Z,b,20,0,NA
342f31e63776fdd5,1,20160307112839,2016-03-07T11:28:39Z,b,20,0,NA
343731bd9c0c8565,1,20160301005639,2016-03-01T00:56:39Z,b,5,0,NA
34717267caeb4718,1,20160307090949,2016-03-07T09:09:49Z,b,20,0,NA
34e6d08aa8de5302,1,20160308140753,2016-03-08T14:07:53Z,a,20,0,NA
34ec1e8461160e4c,1,20160303115110,2016-03-03T11:51:10Z,b,1,0,NA
34fb3ce038c116a2,1,20160306211831,2016-03-06T21:18:31Z,b,20,0,NA
35544674bebf6142,1,20160305125348,2016-03-05T12:53:48Z,a,0,0,NA
355d26b6f8863fa9,1,20160307113329,2016-03-07T11:33:29Z,a,20,0,NA
356d60a6aa2523bd,1,20160304142619,2016-03-04T14:26:19Z,a,18,0,NA
35a3a56205b54a1c,1,20160307145136,2016-03-07T14:51:36Z,a,0,0,NA
35a3a56205b54a1c,2,20160307145152,2016-03-07T14:51:52Z,a,0,0,NA
35a759301bb0c9ed,1,20160306105328,2016-03-06T10:53:28Z,b,2,0,NA
35c23357c0b50dbb,1,20160301071255,2016-03-01T07:12:55Z,b,2,0,NA
35c9c0e5e581070e,1,20160304124250,2016-03-04T12:42:50Z,a,6,0,NA
35ca47e6ab6180ca,1,20160307001659,2016-03-07T00:16:59Z,b,20,0,NA
35dd763c48e302c2,1,20160302150049,2016-03-02T15:00:49Z,a,20,0,NA
35dd763c48e302c2,2,20160302150055,2016-03-02T15:00:55Z,a,20,0,NA
35dee8bc16720be1,1,20160305141253,2016-03-05T14:12:53Z,b,0,0,NA
35f49147c9a67c29,1,20160308062352,2016-03-08T06:23:52Z,a,20,0,NA
35f902c49bd72153,1,20160308112218,2016-03-08T11:22:18Z,b,11,0,NA
36015f8c36328a06,1,20160303192628,2016-03-03T19:26:28Z,b,20,0,NA
3614e9c2adc79e1e,1,20160301041611,2016-03-01T04:16:11Z,a,20,0,NA
361d65e0a5480f03,1,20160305213817,2016-03-05T21:38:17Z,b,1,0,NA
367aa360a8f1541c,1,20160306154954,2016-03-06T15:49:54Z,b,20,0,NA
36861c008581f1fc,1,20160305080928,2016-03-05T08:09:28Z,a,20,0,NA
36a3edcff639f01f,1,20160302191744,2016-03-02T19:17:44Z,b,20,0,NA
36a78836c0055221,1,20160306164400,2016-03-06T16:44:00Z,a,20,0,NA
36ae7162badf57ae,1,20160302093240,2016-03-02T09:32:40Z,b,0,0,NA
36b6a5ac595c9b07,1,20160307073634,2016-03-07T07:36:34Z,b,6,0,NA
36c7885d0b36ebcc,1,20160302170915,2016-03-02T17:09:15Z,b,20,0,NA
36cb99abc157f142,1,20160305064555,2016-03-05T06:45:55Z,a,0,0,NA
36d711734a6cd790,1,20160304162241,2016-03-04T16:22:41Z,a,20,0,NA
36e7731f1eedbdbb,1,20160303222831,2016-03-03T22:28:31Z,a,20,0,NA
36f0932fdfa495c7,1,20160306173430,2016-03-06T17:34:30Z,b,3,0,NA
36f3f4e9d169c2b4,1,20160302114703,2016-03-02T11:47:03Z,a,20,0,NA
3715ea7479745558,1,20160306181657,2016-03-06T18:16:57Z,b,5,0,NA
3761c12d3140b6bd,1,20160308153541,2016-03-08T15:35:41Z,b,20,0,NA
3770d6a7e65c126f,1,20160301101123,2016-03-01T10:11:23Z,b,2,0,NA
377d11d236c511bf,1,20160306182814,2016-03-06T18:28:14Z,a,20,0,NA
377dcb450f1447a0,1,20160305102801,2016-03-05T10:28:01Z,a,20,0,NA
377fe4e8281e1410,1,20160307153850,2016-03-07T15:38:50Z,a,4,0,NA
37810297c99c75be,1,20160302011504,2016-03-02T01:15:04Z,a,0,0,NA
37822e03f0ce7975,1,20160303205428,2016-03-03T20:54:28Z,a,20,0,NA
379c7091b28ca21a,1,20160307080121,2016-03-07T08:01:21Z,a,0,0,NA
379d4d291e1ea2b5,1,20160307204647,2016-03-07T20:46:47Z,a,20,0,NA
37b68eead09a8112,1,20160301235308,2016-03-01T23:53:08Z,a,20,0,NA
37d93178611df607,1,20160305235959,2016-03-05T23:59:59Z,a,20,0,NA
37d93178611df607,2,20160306000058,2016-03-06T00:00:58Z,a,20,0,NA
37e305a2bb1e78b1,1,20160302231053,2016-03-02T23:10:53Z,b,20,0,NA
37fcf30649449f4b,1,20160303214038,2016-03-03T21:40:38Z,a,2,0,NA
381431e0c1b9cdb6,1,20160305202959,2016-03-05T20:29:59Z,b,20,0,NA
3838ab019c57d191,1,20160308031238,2016-03-08T03:12:38Z,a,20,0,NA
383add3cfe912aab,1,20160308052813,2016-03-08T05:28:13Z,a,0,0,NA
383b79bdfa727fba,1,20160304162208,2016-03-04T16:22:08Z,b,20,0,NA
38565f6da019069e,1,20160307192943,2016-03-07T19:29:43Z,a,20,0,NA
38777f2ac6261439,1,20160306054126,2016-03-06T05:41:26Z,b,20,0,NA
389ce4a249e2eb65,1,20160302113644,2016-03-02T11:36:44Z,a,20,0,NA
38c14558b100fa32,1,20160303041401,2016-03-03T04:14:01Z,a,0,0,NA
38d0eb8c6682e737,1,20160307160206,2016-03-07T16:02:06Z,a,20,0,NA
38d55ebe63aadbe5,1,20160306200537,2016-03-06T20:05:37Z,b,11,0,NA
38ff8440369b887d,1,20160305110644,2016-03-05T11:06:44Z,a,18,0,NA
392a01351ea01094,1,20160305143905,2016-03-05T14:39:05Z,a,3,0,NA
392a01351ea01094,2,20160305144249,2016-03-05T14:42:49Z,a,13,0,NA
3931e8da332d8c42,1,20160301040504,2016-03-01T04:05:04Z,a,20,1,5
393c1ae05c213d85,1,20160303210911,2016-03-03T21:09:11Z,a,20,0,NA
3963377132f84afc,1,20160304212827,2016-03-04T21:28:27Z,a,0,0,NA
39926725f357ffeb,1,20160305093519,2016-03-05T09:35:19Z,a,1,0,NA
39a90049cda0f49c,1,20160302081450,2016-03-02T08:14:50Z,a,0,0,NA
39d84ef5c5e391a2,1,20160301032400,2016-03-01T03:24:00Z,b,20,0,NA
39fd488b108108b8,1,20160306213100,2016-03-06T21:31:00Z,a,8,0,NA
3a3e19d7f656306e,1,20160303134814,2016-03-03T13:48:14Z,a,20,0,NA
3a3ee7e333a3fda0,1,20160305133307,2016-03-05T13:33:07Z,a,20,0,NA
3a5a36d272163f29,1,20160304132748,2016-03-04T13:27:48Z,b,20,0,NA
3a680dbe0b5563e8,1,20160308032810,2016-03-08T03:28:10Z,b,20,0,NA
3a72b782b7556200,1,20160306170110,2016-03-06T17:01:10Z,a,18,0,NA
3a92551da867723b,1,20160301195955,2016-03-01T19:59:55Z,b,20,0,NA
3aa1e8f0903b7751,1,20160308112141,2016-03-08T11:21:41Z,a,3,0,NA
3aa32b9d2f76ffec,1,20160301180246,2016-03-01T18:02:46Z,b,20,0,NA
3aaec0a54d28dd01,1,20160303011753,2016-03-03T01:17:53Z,a,20,0,NA
3ae0a74bacf50fee,1,20160301081535,2016-03-01T08:15:35Z,a,9,0,NA
3ae0a74bacf50fee,2,20160301081601,2016-03-01T08:16:01Z,a,20,0,NA
3af1635272d6c003,1,20160307121407,2016-03-07T12:14:07Z,a,20,1,2
3afd70414c03eab8,1,20160301220841,2016-03-01T22:08:41Z,b,20,0,NA
3b1ccaa7ae58b375,1,20160301075223,2016-03-01T07:52:23Z,b,0,0,NA
3b4f4ac06633afee,1,20160301181330,2016-03-01T18:13:30Z,a,20,0,NA
3b7c6bb7f69bf8b0,1,20160302090608,2016-03-02T09:06:08Z,a,7,0,NA
3b99f8ffb672b969,1,20160307220851,2016-03-07T22:08:51Z,a,1,0,NA
3bba3e822a804928,1,20160304014458,2016-03-04T01:44:58Z,b,2,0,NA
3bc51ef7820101b4,1,20160306031446,2016-03-06T03:14:46Z,b,20,0,NA
3bd19d5b8b47155e,1,20160308114843,2016-03-08T11:48:43Z,b,12,0,NA
3bd94d8f3a033fa2,1,20160306135824,2016-03-06T13:58:24Z,a,20,0,NA
3bd9f41899d2f67b,1,20160305144315,2016-03-05T14:43:15Z,a,0,0,NA
3c127814283cd8e7,1,20160307211826,2016-03-07T21:18:26Z,b,0,0,NA
3c2ca9e415fcb615,1,20160302163615,2016-03-02T16:36:15Z,a,20,0,NA
3c30d94f24a45b64,1,20160302191415,2016-03-02T19:14:15Z,a,20,0,NA
3c361b98eb5266e1,1,20160303082721,2016-03-03T08:27:21Z,b,0,0,NA
3c47a573d724b024,1,20160302181519,2016-03-02T18:15:19Z,a,20,0,NA
3c47e593e0d2a079,1,20160306025622,2016-03-06T02:56:22Z,b,20,0,NA
3c4d5be097779437,1,20160301092503,2016-03-01T09:25:03Z,a,20,0,NA
3c75728527079eb7,1,20160302213509,2016-03-02T21:35:09Z,a,20,0,NA
3c7fb5c69fe4add5,1,20160307142618,2016-03-07T14:26:18Z,a,1,0,NA
3c82b1be8867e39d,1,20160301084031,2016-03-01T08:40:31Z,a,0,0,NA
3c90de52f2893fee,1,20160301022600,2016-03-01T02:26:00Z,b,20,0,NA
3ca8d26e3439e40b,1,20160302153345,2016-03-02T15:33:45Z,a,20,0,NA
3ca90c7aa2034f95,1,20160307011325,2016-03-07T01:13:25Z,a,20,0,NA
3caa23734d6cedbb,1,20160304172732,2016-03-04T17:27:32Z,a,20,0,NA
3cc7492d04322d14,1,20160301091147,2016-03-01T09:11:47Z,b,20,0,NA
3cfef5cc4368aa68,1,20160305064536,2016-03-05T06:45:36Z,b,10,0,NA
3d16966949747db4,1,20160305053543,2016-03-05T05:35:43Z,a,20,0,NA
3d24d8a50ce1f9cd,1,20160301232637,2016-03-01T23:26:37Z,b,20,0,NA
3d3201ff50988a37,1,20160308134947,2016-03-08T13:49:47Z,a,0,0,NA
3d4293a417cab03b,1,20160302204028,2016-03-02T20:40:28Z,a,20,0,NA
3d8e297fcb9e6cf2,1,20160302125850,2016-03-02T12:58:50Z,a,20,0,NA
3db66ab5f8f64224,1,20160303143739,2016-03-03T14:37:39Z,a,20,0,NA
3dc1f350d99d20f5,1,20160304173311,2016-03-04T17:33:11Z,a,20,0,NA
3df77ddffdf74047,1,20160308130925,2016-03-08T13:09:25Z,b,0,0,NA
3dfd734a7e162e5e,1,20160303154605,2016-03-03T15:46:05Z,a,0,0,NA
3e0c393f285f842d,1,20160308050930,2016-03-08T05:09:30Z,b,20,0,NA
3e129196eb1d6fbe,1,20160304131238,2016-03-04T13:12:38Z,a,0,0,NA
3e1f93b26e80e07c,1,20160303164054,2016-03-03T16:40:54Z,b,20,0,NA
3e37d79f47883560,1,20160303035828,2016-03-03T03:58:28Z,b,20,0,NA
3e3a6e7fa6f9896c,1,20160303225130,2016-03-03T22:51:30Z,a,20,0,NA
3e6cb5b4c6042819,1,20160306185732,2016-03-06T18:57:32Z,a,1,0,NA
3e7128674829f241,1,20160306130207,2016-03-06T13:02:07Z,b,0,0,NA
3e784f7fa8fe174f,1,20160306030430,2016-03-06T03:04:30Z,b,0,0,NA
3e820c3fd70aae5c,1,20160301132917,2016-03-01T13:29:17Z,a,20,0,NA
3e83b9ef02a86348,1,20160303070159,2016-03-03T07:01:59Z,b,20,0,NA
3e8476e8b1988c59,1,20160304155633,2016-03-04T15:56:33Z,a,20,0,NA
3eac4d6d07f1bfec,1,20160302010621,2016-03-02T01:06:21Z,a,20,0,NA
3eccdef00300c358,1,20160305051157,2016-03-05T05:11:57Z,b,20,0,NA
3ed1b45654e4eaab,1,20160301153035,2016-03-01T15:30:35Z,a,1,0,NA
3ee2a63ce087d140,1,20160302045159,2016-03-02T04:51:59Z,a,20,0,NA
3eea1ebce80091b3,1,20160301141844,2016-03-01T14:18:44Z,a,1,0,NA
3f0570884b7c28bb,1,20160303094507,2016-03-03T09:45:07Z,b,0,0,NA
3f1f92fb0e341caf,1,20160302093800,2016-03-02T09:38:00Z,a,0,0,NA
3f4908329335950e,1,20160301111751,2016-03-01T11:17:51Z,a,20,0,NA
3f4f37c12c13a190,1,20160307144640,2016-03-07T14:46:40Z,b,20,0,NA
3f4f6051e5c27756,1,20160306095412,2016-03-06T09:54:12Z,b,0,0,NA
3f5cb4f2e3d3d97c,1,20160305163234,2016-03-05T16:32:34Z,b,20,0,NA
3f781cfbbab0aedc,1,20160307142417,2016-03-07T14:24:17Z,b,11,0,NA
3f9b72d1f1b833b9,1,20160306193915,2016-03-06T19:39:15Z,a,0,0,NA
3fa48d15bef3dad0,1,20160304134428,2016-03-04T13:44:28Z,b,0,0,NA
3fba29a57152a138,1,20160305174440,2016-03-05T17:44:40Z,b,20,0,NA
3fc22b4314f78875,1,20160307124151,2016-03-07T12:41:51Z,a,20,0,NA
3fee05cd61af9bff,1,20160304190423,2016-03-04T19:04:23Z,a,0,0,NA
4000fa2f48a547b8,1,20160304124153,2016-03-04T12:41:53Z,a,2,0,NA
400dbfa29c97088c,1,20160304102716,2016-03-04T10:27:16Z,b,0,0,NA
400ee98fbe9f2c02,1,20160308043633,2016-03-08T04:36:33Z,a,20,0,NA
400ee98fbe9f2c02,2,20160308044940,2016-03-08T04:49:40Z,a,9,0,NA
401539f98399cbf8,1,20160302155141,2016-03-02T15:51:41Z,b,0,0,NA
402450e7590a7d8f,1,20160304202006,2016-03-04T20:20:06Z,b,20,0,NA
4026b07932626aa3,1,20160301014338,2016-03-01T01:43:38Z,b,2,0,NA
406b985c0df2c59a,1,20160308101327,2016-03-08T10:13:27Z,a,5,0,NA
408c6ad3c2f7cd5d,1,20160308133638,2016-03-08T13:36:38Z,b,20,0,NA
408dd6188263b8bd,1,20160307142241,2016-03-07T14:22:41Z,b,0,0,NA
40bc0dfaa1206622,1,20160301092555,2016-03-01T09:25:55Z,b,2,0,NA
40c4baa8db948c54,1,20160306134333,2016-03-06T13:43:33Z,a,4,0,NA
40f3c032d2cf0734,1,20160301003123,2016-03-01T00:31:23Z,b,20,0,NA
41072bab9135602e,1,20160301180603,2016-03-01T18:06:03Z,b,6,0,NA
4123aade79ee83f0,1,20160304091608,2016-03-04T09:16:08Z,b,20,0,NA
412c8a5a9c09f1be,1,20160307172936,2016-03-07T17:29:36Z,b,6,0,NA
415e9940e285d78d,1,20160306103817,2016-03-06T10:38:17Z,a,0,0,NA
4169a1dab9ad26b8,1,20160303120735,2016-03-03T12:07:35Z,b,7,0,NA
41798d134df2d534,1,20160302093527,2016-03-02T09:35:27Z,b,20,0,NA
417f2daf18c99561,1,20160301133112,2016-03-01T13:31:12Z,a,9,0,NA
41a8ced53e4d3edd,1,20160302074610,2016-03-02T07:46:10Z,b,8,0,NA
41afa5c83297b708,1,20160304025552,2016-03-04T02:55:52Z,a,20,0,NA
41afa5c83297b708,2,20160304030132,2016-03-04T03:01:32Z,a,20,0,NA
41e59b9385a440e8,1,20160302064835,2016-03-02T06:48:35Z,a,0,0,NA
42038a808dbe05a6,1,20160304235722,2016-03-04T23:57:22Z,b,20,0,NA
421215ec88ddf390,1,20160308113621,2016-03-08T11:36:21Z,b,1,0,NA
424d0607cf97c0a1,1,20160308163726,2016-03-08T16:37:26Z,b,18,0,NA
4254d40e3a8eefd5,1,20160307155515,2016-03-07T15:55:15Z,b,20,0,NA
4264985570c2b41d,1,20160304113029,2016-03-04T11:30:29Z,a,20,0,NA
4264985570c2b41d,2,20160304113052,2016-03-04T11:30:52Z,a,20,0,NA
4267eff1ba1499c4,1,20160308114942,2016-03-08T11:49:42Z,b,5,0,NA
427b205d6699d003,1,20160302173851,2016-03-02T17:38:51Z,a,20,0,NA
4284757ad5492fe9,1,20160305050037,2016-03-05T05:00:37Z,b,1,0,NA
429107c563d5350f,1,20160303033545,2016-03-03T03:35:45Z,a,20,0,NA
42a0d42197fb5878,1,20160304184113,2016-03-04T18:41:13Z,b,20,0,NA
42a18db52a2a76e8,1,20160304181559,2016-03-04T18:15:59Z,a,20,0,NA
42a7b8efc1fe5076,1,20160307145130,2016-03-07T14:51:30Z,a,20,0,NA
42abc8763b7391e2,1,20160304170011,2016-03-04T17:00:11Z,a,7,0,NA
42bcabfafe470443,1,20160305133119,2016-03-05T13:31:19Z,b,1,0,NA
42d0219a6117192b,1,20160302042709,2016-03-02T04:27:09Z,a,0,0,NA
42d9fa344d3fcd51,1,20160305083810,2016-03-05T08:38:10Z,a,0,0,NA
42e0756ec50beb00,1,20160306175411,2016-03-06T17:54:11Z,a,20,0,NA
42e36789120bb655,1,20160307144548,2016-03-07T14:45:48Z,b,20,0,NA
42ea24aa851e1178,1,20160303122111,2016-03-03T12:21:11Z,a,10,0,NA
42ebb295ee41100f,1,20160307205003,2016-03-07T20:50:03Z,b,20,0,NA
431a0b4823491655,1,20160302102233,2016-03-02T10:22:33Z,b,9,0,NA
432d93acb4ece666,1,20160305055512,2016-03-05T05:55:12Z,a,0,0,NA
4337e67f6c2d0ed1,1,20160304055932,2016-03-04T05:59:32Z,a,20,0,NA
43443cbc7cb961dd,1,20160307031538,2016-03-07T03:15:38Z,b,0,0,NA
43626c7c6bc4ec2c,1,20160306162257,2016-03-06T16:22:57Z,a,20,0,NA
43893e65963a279e,1,20160302213117,2016-03-02T21:31:17Z,a,12,0,NA
43b65779669ee9e6,1,20160304141541,2016-03-04T14:15:41Z,a,20,0,NA
43bbb4fb794d04a2,1,20160305130306,2016-03-05T13:03:06Z,a,20,0,NA
43c2a1cf071e2993,1,20160301230702,2016-03-01T23:07:02Z,a,18,0,NA
43cb3d829d921888,1,20160301154153,2016-03-01T15:41:53Z,a,20,0,NA
440971f916bd43cd,1,20160304190848,2016-03-04T19:08:48Z,b,20,0,NA
4429888ad01bdf7c,1,20160305234125,2016-03-05T23:41:25Z,b,0,0,NA
4438a3a4bdd4bc25,1,20160305194541,2016-03-05T19:45:41Z,b,20,0,NA
4443d9f1e6c15eec,1,20160302160135,2016-03-02T16:01:35Z,b,0,0,NA
444a6bcb1cff52f2,1,20160301162722,2016-03-01T16:27:22Z,b,20,0,NA
4459c14f5580d8c9,1,20160305120138,2016-03-05T12:01:38Z,b,0,0,NA
4467d98812cb2d07,1,20160308150102,2016-03-08T15:01:02Z,b,2,0,NA
44680db391829a45,1,20160301033312,2016-03-01T03:33:12Z,a,20,0,NA
447281693ea03d9d,1,20160303081135,2016-03-03T08:11:35Z,a,20,0,NA
447d7564df9418fd,1,20160304090406,2016-03-04T09:04:06Z,b,1,0,NA
44a7414acee401a7,1,20160308090144,2016-03-08T09:01:44Z,a,4,0,NA
44c8c7487e8fcf33,1,20160302153906,2016-03-02T15:39:06Z,b,20,0,NA
44cd12b4a14b6f8a,1,20160303151618,2016-03-03T15:16:18Z,a,20,0,NA
44da013bec34e89c,1,20160303172803,2016-03-03T17:28:03Z,b,20,0,NA
44f7a3ea5995894b,1,20160303063237,2016-03-03T06:32:37Z,a,20,0,NA
44fe20e78e1bdcfa,1,20160301082043,2016-03-01T08:20:43Z,b,3,0,NA
450629ab83eb846b,1,20160302071428,2016-03-02T07:14:28Z,a,20,0,NA
45090627981c8fa4,1,20160306085602,2016-03-06T08:56:02Z,b,20,0,NA
453721acdfc1f1b1,1,20160307071934,2016-03-07T07:19:34Z,b,3,0,NA
4543478839563431,1,20160304192756,2016-03-04T19:27:56Z,a,20,0,NA
455ad06004e84039,1,20160308004730,2016-03-08T00:47:30Z,b,20,0,NA
45618981ccccefbd,1,20160307192043,2016-03-07T19:20:43Z,a,20,0,NA
4585e04f642cab03,1,20160301201350,2016-03-01T20:13:50Z,a,0,0,NA
458a423a8fb06181,1,20160303213028,2016-03-03T21:30:28Z,a,20,0,NA
45996049a2f618ba,1,20160302171628,2016-03-02T17:16:28Z,a,0,0,NA
45996049a2f618ba,2,20160302171643,2016-03-02T17:16:43Z,a,0,0,NA
459fae7abe58a6bd,1,20160301160957,2016-03-01T16:09:57Z,b,20,0,NA
45ce6343e18079a9,1,20160301123032,2016-03-01T12:30:32Z,b,20,0,NA
45ed0aeec036d1d4,1,20160303223121,2016-03-03T22:31:21Z,a,19,0,NA
45f42b09f9671d62,1,20160306084608,2016-03-06T08:46:08Z,a,0,0,NA
4605ba2914bd6e26,1,20160302142101,2016-03-02T14:21:01Z,a,20,0,NA
4614333e1015d61e,1,20160301214417,2016-03-01T21:44:17Z,a,0,0,NA
462642f2dbbcd466,1,20160305042531,2016-03-05T04:25:31Z,a,20,0,NA
46284f162a2df42c,1,20160305121445,2016-03-05T12:14:45Z,b,20,0,NA
465101e57743e305,1,20160305182411,2016-03-05T18:24:11Z,b,9,0,NA
46748a50f58a382d,1,20160302165028,2016-03-02T16:50:28Z,a,20,0,NA
467695ac335b1a00,1,20160304025313,2016-03-04T02:53:13Z,b,20,0,NA
46847a25993e5ed4,1,20160306125613,2016-03-06T12:56:13Z,a,20,0,NA
46982d910be2f9d9,1,20160302133301,2016-03-02T13:33:01Z,a,11,0,NA
469d8120e62d6112,1,20160301212642,2016-03-01T21:26:42Z,b,4,0,NA
46b066a14356a89f,1,20160303132811,2016-03-03T13:28:11Z,b,20,0,NA
46c2fe8279606d37,1,20160301233930,2016-03-01T23:39:30Z,a,0,0,NA
46cf2ca36ded88d1,1,20160306095249,2016-03-06T09:52:49Z,b,0,0,NA
46d6069b37bb318e,1,20160304163457,2016-03-04T16:34:57Z,a,12,0,NA
46e1c16139e8be96,1,20160305005007,2016-03-05T00:50:07Z,a,0,0,NA
46ee268ae50a0448,1,20160308174507,2016-03-08T17:45:07Z,b,20,0,NA
46f33387e4608179,1,20160303051308,2016-03-03T05:13:08Z,a,1,0,NA
46f5c2da8f6235a0,1,20160302110818,2016-03-02T11:08:18Z,a,20,0,NA
46fad8161b790a1c,1,20160306172700,2016-03-06T17:27:00Z,a,20,0,NA
471299bab1f2ada6,1,20160306214937,2016-03-06T21:49:37Z,b,20,0,NA
47160ac7832e21d3,1,20160307143152,2016-03-07T14:31:52Z,a,20,0,NA
4729740421c4437b,1,20160304100516,2016-03-04T10:05:16Z,b,20,0,NA
475c417b22b23417,1,20160302093812,2016-03-02T09:38:12Z,a,0,0,NA
4762c82318d423dd,1,20160303012130,2016-03-03T01:21:30Z,b,20,0,NA
4773f5f365938039,1,20160302145948,2016-03-02T14:59:48Z,a,5,0,NA
477f4df3e51b0be7,1,20160301211220,2016-03-01T21:12:20Z,b,20,0,NA
4780594bbf1222a8,1,20160308175054,2016-03-08T17:50:54Z,b,2,0,NA
47d92dad9cc209e8,1,20160307082718,2016-03-07T08:27:18Z,b,18,0,NA
47fd6e633657c1ee,1,20160302044325,2016-03-02T04:43:25Z,a,0,0,NA
483fd5fcba301001,1,20160301150919,2016-03-01T15:09:19Z,b,5,0,NA
484c6e192472e546,1,20160301175122,2016-03-01T17:51:22Z,a,1,0,NA
4852b067ad2e8f57,1,20160303171733,2016-03-03T17:17:33Z,a,20,0,NA
485eabe5374f09e4,1,20160302012845,2016-03-02T01:28:45Z,b,15,0,NA
4872f8f4a3c841b0,1,20160303034111,2016-03-03T03:41:11Z,b,20,0,NA
4874cada075022ba,1,20160308105326,2016-03-08T10:53:26Z,a,20,0,NA
487f0e7d55185468,1,20160306170504,2016-03-06T17:05:04Z,a,20,0,NA
488f657800392b46,1,20160304233605,2016-03-04T23:36:05Z,b,20,0,NA
489b7db80b903eed,1,20160301184248,2016-03-01T18:42:48Z,a,20,0,NA
48ac00bef80509ff,1,20160306031720,2016-03-06T03:17:20Z,b,20,0,NA
48b5a6569e1487dd,1,20160306230310,2016-03-06T23:03:10Z,a,20,0,NA
48c4d9a1466bc742,1,20160301185748,2016-03-01T18:57:48Z,b,20,0,NA
48d60227b85b55d9,1,20160301225930,2016-03-01T22:59:30Z,a,19,0,NA
48e2232d9069cfb8,1,20160302220503,2016-03-02T22:05:03Z,a,20,0,NA
4912e795afb4527e,1,20160301215302,2016-03-01T21:53:02Z,b,20,0,NA
49288367bfd03e35,1,20160304144342,2016-03-04T14:43:42Z,b,7,0,NA
49318b5ad912a00d,1,20160302194156,2016-03-02T19:41:56Z,a,0,0,NA
493619ce7e114079,1,20160306052716,2016-03-06T05:27:16Z,b,0,0,NA
49565d350b381e0d,1,20160301160134,2016-03-01T16:01:34Z,a,0,0,NA
495662e4f6cf5201,1,20160308025623,2016-03-08T02:56:23Z,b,20,0,NA
495f4a38e66f3a64,1,20160304162511,2016-03-04T16:25:11Z,b,20,0,NA
4967087d54222ef7,1,20160306165247,2016-03-06T16:52:47Z,a,1,0,NA
4967087d54222ef7,2,20160306165707,2016-03-06T16:57:07Z,a,1,0,NA
496882c169b04e3f,1,20160306213359,2016-03-06T21:33:59Z,a,20,0,NA
4984f4050ba96655,1,20160307174539,2016-03-07T17:45:39Z,a,20,0,NA
49a543d9ece25e8c,1,20160301192455,2016-03-01T19:24:55Z,b,3,0,NA
49ac66e691de5c61,1,20160304220146,2016-03-04T22:01:46Z,a,20,0,NA
49ac66e691de5c61,2,20160304220152,2016-03-04T22:01:52Z,a,20,0,NA
49ac99102471574f,1,20160301181356,2016-03-01T18:13:56Z,a,20,0,NA
49b69300da048ec0,1,20160303062848,2016-03-03T06:28:48Z,a,20,0,NA
49b9ba76e55a4685,1,20160304125646,2016-03-04T12:56:46Z,a,20,0,NA
49d8e4da9a2f01dd,1,20160305183745,2016-03-05T18:37:45Z,a,20,0,NA
49dd43a714fd2cc1,1,20160303152928,2016-03-03T15:29:28Z,a,20,0,NA
49e6d595265eef47,1,20160307174023,2016-03-07T17:40:23Z,b,20,0,NA
4a029f73a65666db,1,20160307164824,2016-03-07T16:48:24Z,a,0,0,NA
4a2723e6744277f6,1,20160303093527,2016-03-03T09:35:27Z,b,20,0,NA
4a2bbbd5806556f1,1,20160307144120,2016-03-07T14:41:20Z,b,20,0,NA
4a2e922cf85ae5c9,1,20160305143603,2016-03-05T14:36:03Z,a,20,0,NA
4a4f23c5e2c94be0,1,20160305185718,2016-03-05T18:57:18Z,a,17,0,NA
4a506c8758bd15d5,1,20160306095749,2016-03-06T09:57:49Z,a,0,0,NA
